KEY UNIT ID,ORIS CODE,LOCATION IDENTIFIER,DUCT IND,BYPASS IND,STACK HEIGHT,SHAPE CD,BEGIN DATE,END DATE,MATERIAL CD,CROSS AREA FLOW,CROSS AREA EXIT,GROUND ELEVATION
4261,55234,CT4,,,92,,5/10/2001,,,,177,762
4262,55234,CT5,,,92,,5/11/2001,,,,177,762
4263,55234,CT6,,,92,,6/6/2001,,,,177,762
4264,55234,CT7,,,92,,6/6/2001,,,,177,762
4265,55234,CT8,,,92,,6/5/2001,,,,177,762
4266,55236,CT1,0,0,100,ROUND,6/8/2001,,OTHER,,177,774
4267,55236,CT2,0,0,100,ROUND,6/8/2001,,OTHER,,177,774
4268,55236,CT3,0,0,100,ROUND,7/21/2001,,OTHER,,177,774
4269,55236,CT4,0,0,100,ROUND,7/24/2001,,OTHER,,177,774
4270,55236,CT5,0,0,100,ROUND,7/1/2001,,OTHER,,177,774
4271,55236,CT6,0,0,100,ROUND,6/5/2001,,OTHER,,177,774
4272,55236,CT7,0,0,100,ROUND,7/13/2001,,OTHER,,177,774
4273,55236,CT8,0,0,100,ROUND,7/17/2001,,OTHER,,177,774
4274,55237,SCE1,,,60,,7/19/2000,,,,63,100
4275,55237,SCE2,,,60,,7/20/2000,,,,63,100
4276,55237,SCE3,,,60,,7/19/2000,,,,63,100
4277,55237,SCE4,,,60,,7/20/2000,,,,63,100
4278,55237,SCE5,,,60,,7/21/2000,,,,63,100
4279,55237,SCE6,,,60,,9/15/2000,,,,63,100
4280,55237,SCE7,,,60,,4/1/2001,,,,63,100
4281,55237,SCE8,,,60,,4/1/2001,,,,63,100
4282,55238,1,,,70,,9/26/2000,,,,441,723
4283,55238,2,,,70,,9/26/2000,,,,441,723
4286,55241,COG01,,,200,,3/7/2001,,,,288,16
4287,55242,CT-1,,,200,,5/11/2002,,,,283,92
4308,55244,CTG-1,,,50,,7/1/2000,,,,149,880
4309,55244,CTG-2,,,50,,7/1/2000,,,,149,880
4310,55244,CTG-3,,,50,,7/1/2000,,,,149,880
4311,55244,CTG-4,,,50,,7/1/2000,,,,149,880
4312,55244,CTG-5,,,50,,7/1/2000,,,,149,880
4313,55247,CT1,,,65,,7/17/2001,,,,171,867
4314,55247,CT2,,,65,,7/18/2001,,,,171,867
4315,55247,CT3,,,65,,7/19/2001,,,,171,867
4316,55247,CT4,,,65,,7/20/2001,,,,171,867
4317,55247,CT5,,,65,,6/17/2002,,,,171,867
4318,55247,CT6,,,65,,6/18/2002,,,,171,867
4319,55248,CT4,,,92,,6/6/2002,,,,191,736
4320,55248,CT5,,,92,,6/5/2002,,,,191,736
4321,55248,CT6,,,92,,6/7/2002,,,,191,736
4322,55248,CT7,,,92,,6/4/2002,,,,191,736
4323,55250,UP1,,,53,,7/17/2001,,,,161,0
4324,55250,UP10,,,53,,8/10/2001,,,,161,0
4325,55250,UP11,,,53,,8/18/2001,,,,161,0
4326,55250,UP12,,,53,,8/18/2001,,,,161,0
4327,55250,UP2,,,53,,7/17/2001,,,,161,0
4328,55250,UP3,,,53,,8/3/2001,,,,161,0
4329,55250,UP4,,,53,,8/3/2001,,,,161,0
4330,55250,UP5,,,53,,8/3/2001,,,,161,0
4331,55250,UP6,,,53,,8/3/2001,,,,161,0
4332,55250,UP7,,,53,,8/7/2001,,,,161,0
4333,55250,UP8,,,53,,8/7/2001,,,,161,0
4334,55250,UP9,,,53,,8/10/2001,,,,161,0
4335,55251,CTG-1,,,80,,7/1/2000,,,,478,0
4336,55251,CTG-2,,,80,,7/1/2000,,,,478,0
4337,55251,CTG-3,,,80,,7/1/2000,,,,284,0
4339,55253,GT1,,,56,,5/10/2002,,,,171,792
4340,55253,GT2,,,56,,5/16/2002,,,,171,792
4341,55253,GT3,,,56,,5/20/2002,,,,171,792
4342,55253,GT4,,,56,,5/22/2002,,,,171,792
4357,55259,CT1,,,145,,10/1/2001,,,,55,588
4358,55259,CT2,,,145,,10/1/2001,,,,55,588
4361,55262,CT1,,,50,,4/25/2001,,,,78,674
4363,55263,CT1,,,50,,9/5/2001,,,,78,674
4365,55264,CT1,,,50,,4/27/2001,,,,78,674
4369,55267,1,,,95,,4/9/2000,,,,254,750
4370,55267,2,,,95,,5/1/2000,,,,254,750
4371,55267,3,,,95,,5/8/2000,,,,254,750
4372,55267,4,,,95,,5/8/2000,,,,254,750
4373,55269,AA-001,,,150,,4/1/2003,,,,254,282
4374,55269,AA-002,,,150,,4/1/2003,,,,254,282
4375,55269,AA-003,,,150,,5/3/2003,,,,254,282
4376,55270,7EA,,,105,,6/25/2002,,,,189,965
4377,55270,LM1,,,105,,7/10/2002,,,,71,965
4378,55270,LM2,,,105,,7/10/2002,,,,71,965
4379,55270,LM3,,,105,,7/29/2002,,,,71,965
4380,55270,LM4,,,105,,7/9/2002,,,,71,965
4381,55270,LM5,,,105,,7/8/2002,,,,71,965
4382,55270,LM6,,,105,,7/9/2002,,,,71,965
4383,55271,CT1,,,175,,4/1/2002,,,,253,478
4384,55271,CT2,,,175,,4/1/2002,,,,253,478
4385,55271,CT3,,,175,,4/1/2002,,,,253,478
4397,55276,1,,,75,,7/1/2001,,,,171,576
4398,55276,2,,,75,,7/1/2001,,,,171,576
4399,55276,3,,,75,,7/1/2001,,,,171,574
4400,55276,4,,,75,,7/1/2001,,,,171,574
4401,55276,5,,,75,,7/1/2001,,,,171,566
4402,55276,6,,,75,,7/1/2001,,,,171,566
4407,55279,AGS01,,,60,,4/22/2002,,,,63,750
4408,55279,AGS10,,,60,,5/23/2001,,,,63,750
4409,55279,AGS02,,,60,,5/1/2001,,,,63,750
4410,55279,AGS03,,,60,,5/1/2001,,,,63,750
4411,55279,AGS04,,,60,,5/1/2001,,,,63,750
4412,55279,AGS05,,,60,,5/1/2001,,,,63,750
4413,55279,AGS06,,,60,,5/1/2001,,,,63,750
4414,55279,AGS07,,,60,,5/1/2001,,,,63,750
4415,55279,AGS08,,,60,,5/4/2001,,,,63,750
4416,55279,AGS09,,,60,,5/14/2001,,,,63,750
4420,55282,CTG1,,,185,,4/1/2002,,,,254,884
4421,55282,CTG2,,,185,,4/4/2002,,,,254,884
4422,55283,1,,,150,,3/6/2003,,,,255,5500
4423,55283,2,,,150,,3/8/2003,,,,255,5500
4424,55284,GS01,,,60,,8/18/2001,,,,71,0
4425,55284,GS02,,,60,,8/18/2001,,,,71,0
4426,55284,GS03,,,60,,8/18/2001,,,,71,0
4427,55284,GS04,,,60,,8/18/2001,,,,71,0
4428,55284,GS05,,,60,,8/29/2001,,,,71,0
4429,55284,GS06,,,60,,8/29/2001,,,,71,0
4430,55284,GS07,,,60,,9/2/2001,,,,71,0
4431,55284,GS08,,,60,,9/2/2001,,,,71,0
4432,55284,GS09,,,60,,9/7/2001,,,,71,0
4433,55284,GS10,,,60,,9/7/2001,,,,71,0
4434,55284,GS11,,,60,,9/15/2001,,,,71,0
4435,55284,GS12,,,60,,9/15/2001,,,,71,0
4436,55285,WH01,,,45,,8/10/2001,,,,161,0
4437,55285,WH02,,,45,,8/10/2001,,,,161,0
4438,55285,WH03,,,45,,7/20/2001,,,,161,0
4439,55285,WH04,,,45,,7/20/2001,,,,161,0
4440,55285,WH05,,,45,,7/16/2001,,,,161,0
4441,55285,WH06,,,45,,7/16/2001,,,,161,0
4442,55285,WH07,,,45,,7/13/2001,,,,161,0
4443,55285,WH08,,,45,,7/13/2001,,,,161,0
4444,55285,WH09,,,45,,7/5/2001,,,,161,0
4445,55285,WH10,,,45,,7/5/2001,,,,161,0
4446,55286,O-1,,,60,,4/1/2002,,,,284,27
4447,55286,O-2,,,60,,6/15/2002,,,,284,27
4448,55286,O-3,,,60,,7/1/2002,,,,284,27
4449,55286,O-4,,,60,,7/1/2002,,,,284,27
4450,55286,O-5,,,60,,10/19/2007,,,,254,27
4459,55292,CTG-1,,,150,,3/28/2002,,,,284,779
4460,55292,CTG-2,,,150,,3/28/2002,,,,284,779
4461,55292,CTG-3,,,150,,3/6/2003,,,,284,779
4462,55293,CT-1,,,150,,4/12/2003,,,,284,616
4463,55293,CT-2,,,150,,4/7/2003,,,,284,616
4464,55293,CT-3,,,150,,4/9/2003,,,,284,616
4465,55294,1,,,165,,2/28/2001,,,,254,93
4466,55294,2,,,165,,2/28/2001,,,,254,93
4467,55295,1,,,130,,3/5/2003,,,,214,335
4468,55295,2,,,130,,3/5/2003,,,,214,335
4469,55296,**1,,,90,,6/24/2002,,,,395,590
4470,55296,**2,,,90,,6/24/2002,,,,395,590
4471,55297,1,,,160,,8/14/2003,,,,380,610
4472,55297,2,,,160,,9/16/2003,,,,380,610
4473,55297,3,,,160,,11/14/2003,,,,380,610
4475,55298,1A,,,195,ROUND,2/19/2004,,OTHER,,299,22
4476,55298,1B,,,195,,2/10/2004,,,,299,22
4477,55299,CTG1,,,160,,9/11/2001,,,,314,34
4478,55299,CTG2,,,160,,4/1/2002,,,,314,34
4479,55299,CTG3,0,0,160,ROUND,6/20/2014,,OTHER,,313,34
4484,55304,CT1,,,45,,8/3/2000,,,,64,237
4485,55304,CT4,,,45,,8/3/2000,,,,64,241
4486,55304,CT5,,,45,,8/3/2000,,,,64,246
4487,55304,CT6,,,45,,10/1/2000,,,,136,248
4488,55317,11,,,256,,3/23/2003,,,,330,20
4489,55317,12,,,256,,4/20/2003,,,,330,20
4490,55318,"1,CS1",,,298,,1/1/1996,,,,155,23
4491,55318,"2,CS1",,,298,,1/1/1996,,,,155,23
4492,55318,3,,,298,,3/31/1996,,,,156,23
4493,55328,CTG-1,,,195,,7/1/2002,,,,253,620
4494,55328,CTG-2,,,195,,7/1/2002,,,,253,620
4503,55332,T1,,,90,,2/13/2003,,,,268,330
4504,55332,T2,,,90,,3/3/2003,,,,268,330
4505,55332,T3,,,90,,3/27/2003,,,,268,330
4506,55332,T4,,,90,,4/7/2003,,,,268,330
4508,55334,CTG1,,,132,,3/29/2002,,,,282,612
4509,55334,CTG2,,,132,,6/30/2002,,,,282,612
4517,55340,1,,,165,,9/25/2007,,,,254,239
4518,55340,2,,,165,,9/22/2007,,,,254,239
4521,55343,CTG1,0,0,160,ROUND,4/1/2006,,OTHER,,254,4370
4522,55343,CTG2,0,0,160,ROUND,4/1/2006,,OTHER,,254,4370
4523,55345,CTG-1,,,160,,7/20/2009,,,,269,664
4524,55345,CTG-2,,,160,,7/20/2009,,,,269,664
4531,55347,1,,,120,,6/6/2002,,,,255,1080
4532,55347,2,,,120,,6/10/2002,,,,255,1080
4533,55347,3,,,120,,7/1/2002,,,,255,1080
4534,55347,4,,,120,,5/4/2002,,,,255,1080
4535,55348,1,,,115,,6/6/2002,,,,255,645
4536,55348,2,,,115,,7/16/2002,,,,255,645
4537,55348,3,,,115,,6/13/2002,,,,255,645
4538,55348,4,,,115,,6/13/2002,,,,255,645
4539,55349,1,,,115,,1/23/2002,,,,255,650
4540,55349,2,,,115,,2/19/2002,,,,255,650
4543,55357,CTG1,,,138,,4/1/2003,,,,254,66
4544,55357,CTG2,,,138,,1/13/2003,,,,254,66
4545,55358,CT1,,,130,,1/1/2003,,,,254,18
4546,55358,CT2,,,130,,11/17/2002,,,,254,18
4547,55358,CT3,,,130,,1/1/2003,,,,254,18
4548,55358,CT4,,,130,,1/1/2003,,,,254,18
4555,55364,CT11,,,170,,6/18/2002,,,,201,481
4556,55364,CT12,,,170,,6/21/2002,,,,201,481
4559,55365,GT-1,,,59,,9/29/2001,,,,115,0
4560,55365,GT-2,,,59,,9/29/2001,,,,115,0
4561,55365,GT-3,,,59,,10/1/2001,,,,115,0
4562,55365,GT-4,,,59,,11/4/2001,,,,115,0
4581,55375,CT1,,,269,,3/23/2006,,,,269,12
4582,55375,CT2,,,269,,3/23/2006,,,,269,12
4583,55375,CT3,,,268,,7/7/2011,,,,269,12
4584,55375,CT4,,,268,,7/15/2011,,,,269,12
4585,55377,8,,,75,,10/1/2000,,,,65,1150
4586,55377,9,,,75,,10/1/2000,,,,65,1159
4590,55380,CTG-1,,,135,,12/2/2002,,,,283,175
4592,55380,CTG-2,,,135,,9/6/2002,,,,283,175
4593,55380,CTG-3,,,135,,2/23/2003,,,,283,175
4594,55380,CTG-4,,,135,,2/26/2003,,,,283,175
4595,55380,CTG-5,,,135,,1/28/2003,,,,283,175
4596,55380,CTG-6,,,135,,2/2/2003,,,,283,175
4597,55380,CTG-7,,,135,,3/3/2003,,,,283,175
4598,55380,CTG-8,,,135,,4/1/2003,,,,283,175
4600,55381,CT-001,,,45,,10/1/2000,,,,64,20
4601,55381,CT-002,,,45,,10/1/2000,,,,64,20
4602,55381,CT-003,,,45,,10/1/2000,,,,64,20
4603,55381,CT-004,,,45,,6/14/2001,,,,64,20
4604,55381,CT-005,,,45,,7/1/2001,,,,64,20
4605,55381,CT-006,,,45,,7/1/2001,,,,64,20
4606,55381,CT-007,,,45,,7/1/2001,,,,64,20
4607,55382,CCCT1,0,0,160,ROUND,4/1/2002,,OTHER,,254,701
4608,55382,CCCT2,0,0,160,ROUND,4/1/2002,,OTHER,,254,701
4609,55382,CCCT3,0,0,160,ROUND,7/1/2002,,OTHER,,254,701
4610,55382,CCCT4,0,0,160,ROUND,7/1/2002,,OTHER,,254,701
4634,55386,B-1,,,150,,1/16/2004,,,,24,140
4635,55386,B-2,,,150,,2/6/2004,,,,24,140
4636,55386,CT-1,,,200,,12/31/2003,,,,284,140
4637,55386,CT-2,,,200,,1/18/2004,,,,284,140
4652,55391,CT-1,,,75,,2/15/2001,,,,255,935
4653,55391,CT-2,,,75,,3/21/2001,,,,255,935
4654,55391,CT-3,,,75,,4/7/2001,,,,255,935
4660,55392,CT-1,,,75,,7/1/2002,,,,255,700
4661,55392,CT-2,,,75,,7/1/2002,,,,255,700
4662,55392,CT-3,,,75,,5/19/2003,,,,255,700
4665,55393,1,,,145,,5/24/2005,,,,254,226
4666,55393,2,,,145,,5/24/2005,,,,254,226
4669,55401,CT-1,,,90,,4/1/2003,,,,512,726
4670,55401,CT-2,,,90,,4/1/2003,,,,512,726
4671,55401,CT-3,,,63,,4/1/2003,,,,453,726
4672,55401,CT-4,,,63,,5/1/2003,,,,453,726
4673,55401,CT-5,,,63,,5/8/2003,,,,453,726
4674,55402,CT1,,,60,,4/1/2002,,,,400,775
4675,55402,CT2,,,60,,4/1/2002,,,,400,775
4676,55402,CT3,,,60,,5/30/2002,,,,400,775
4677,55402,CT4,,,60,,4/1/2002,,,,400,775
4678,55404,COG01,,,200,,6/17/2003,,,,291,17
4679,55404,COG02,,,200,,8/1/2003,,,,291,17
4680,55406,1,,,165,,5/21/2003,,,,283,80
4681,55406,2,,,165,,5/21/2003,,,,283,80
4688,55409,CT1,,,100,,1/30/2003,,,,255,640
4689,55409,CT2,,,100,,2/26/2003,,,,255,640
4690,55409,CT3,,,100,,3/25/2003,,,,255,640
4691,55409,CT4,,,100,,4/23/2003,,,,255,640
4695,55411,CT1,0,0,135,RECT,4/4/2010,,OTHER,,282,560
4696,55411,CT2,0,0,135,RECT,11/1/2009,,OTHER,,282,560
4697,55414,GT101,,,75,,3/15/2002,,,,255,53
4698,55414,GT201,,,75,,3/19/2002,,,,255,53
4699,55414,GT301,,,75,,3/19/2002,,,,255,53
4700,55415,GT101,,,75,,4/7/2002,,,,415,100
4701,55415,GT201,,,75,,4/16/2002,,,,415,100
4702,55415,GT301,,,75,,4/19/2002,,,,415,100
4703,55415,GT401,,,75,,5/10/2002,,,,415,100
4705,55418,CT-1,,,171,,4/17/2002,,,,254,244
4706,55418,CT-2,,,171,,4/1/2002,,,,254,244
4709,55419,500,,,150,,9/14/2004,,,,254,25
4710,55419,600,,,150,,9/14/2004,,,,254,25
4711,55419,700,,,150,,9/14/2004,,,,254,25
4712,55419,800,,,150,,9/14/2004,,,,254,25
4723,55422,CT1,,,75,,7/1/2002,,,,416,65
4724,55422,CT2,,,75,,7/1/2002,,,,416,65
4751,55438,CT01,,,51,,11/18/2002,,,,439,767
4752,55438,CT02,,,51,,12/2/2002,,,,439,767
4753,55438,CT03,,,51,,12/24/2002,,,,439,767
4754,55438,CT04,,,51,,1/19/2003,,,,439,767
4755,55439,CTGDB1,,,142,,12/26/2003,,,,254,390
4756,55439,CTGDB2,,,142,,1/2/2004,,,,254,390
4757,55439,CTGDB3,,,142,,1/16/2004,,,,254,390
4758,55440,CTGDB1,,,175,,4/1/2003,,,,254,380
4759,55440,CTGDB2,,,175,,3/8/2003,,,,254,380
4760,55440,CTGDB3,,,175,,4/1/2003,,,,254,380
4780,55447,CT01,,,47,,10/5/2001,,,,95,842
4781,55447,CT02,,,47,,9/24/2001,,,,95,842
4782,55447,CT03,,,47,,9/3/2001,,,,95,842
4783,55447,CT04,,,47,,8/31/2001,,,,95,842
4784,55451,CTG-1,,,130,,1/1/2003,,,,254,530
4785,55451,CTG-2,,,130,,1/1/2003,,,,254,530
4786,55451,CTG-3,,,130,,4/1/2003,,,,254,530
4790,55453,1,,,45,,10/1/2001,,,,63,5500
4791,55453,2,,,45,,10/1/2001,,,,63,5500
4792,55453,3,,,45,,10/1/2001,,,,63,5500
4793,55453,4,,,45,,10/1/2001,,,,63,5500
4794,55453,5,,,45,,10/1/2001,,,,63,5500
4795,55453,6,,,45,,10/1/2001,,,,63,5500
4796,55455,CC1A,,,175,,7/1/2002,,,,255,886
4797,55455,CC1B,,,175,,7/1/2002,,,,255,886
4799,55455,CC2A,,,175,,7/1/2002,,,,255,886
4800,55455,CC2B,,,175,,7/1/2002,,,,255,886
4808,55457,CT1,,,157,,3/31/2001,,,,254,1199
4809,55457,CT2,,,157,,4/4/2001,,,,254,1199
4814,55936,U1,,,175,,6/1/2002,,,,220,83
4817,55463,CT-01,,,190,,7/18/2003,,,,254,1022
4818,55463,CT-02,,,190,,7/1/2003,,,,254,1022
4819,55463,CT-03,,,190,,4/8/2003,,,,254,1022
4820,55463,CT-04,,,190,,6/26/2003,,,,254,1022
4821,55464,CTG1,,,140,,1/1/2003,,,,284,20
4822,55464,CTG2,,,140,,4/15/2003,,,,284,20
4823,55464,CTG3,,,140,,1/1/2004,,,,284,20
4824,55464,CTG4,,,140,,4/1/2004,,,,284,20
4829,55467,CTGEN1,,,150,,7/1/2002,,,,254,85
4830,55467,CTGEN2,,,150,,7/1/2002,,,,254,85
4831,55467,CTGEN3,,,150,,7/1/2002,,,,254,85
4843,55470,EPN801,,,125,,12/13/2003,,,,284,15
4844,55470,EPN802,,,125,,12/10/2003,,,,284,15
4845,55470,EPN803,,,125,,10/11/2003,,,,284,15
4849,55477,CT2,,,60,ROUND,7/24/2001,,OTHER,,64,4420
4850,55478,CT1,,,60,,5/23/2002,,,,64,4420
4852,55479,1,,,295,ROUND,4/28/2003,,OTHER,67,67,4415
4853,55480,U1,,,155,,2/9/2003,,,,314,396
4854,55480,U2,,,155,,2/18/2003,,,,314,396
4855,55480,U3,,,155,,2/22/2003,,,,314,396
4856,55480,U4,,,155,,5/1/2003,,,,314,396
4857,55480,U5,,,155,,5/1/2003,,,,314,396
4858,55480,U6,,,155,,5/1/2003,,,,314,396
4859,55481,1,,,170,,4/1/2003,,,,254,890
4860,55481,2,,,170,,4/1/2003,,,,254,890
4861,55481,5,,,170,,10/1/2003,,,,254,890
4862,55481,6,,,170,,10/1/2003,,,,254,890
4863,55482,CT-1,,,150,,7/9/2004,,,,256,1600
4881,55494,CT1,,,90,,10/7/2001,,,,154,4316
4882,55494,CT2,,,90,,10/7/2001,,,,154,4316
4883,55494,CT3,,,90,,9/23/2001,12/31/2016,,,154,4316
4884,55494,CT4,,,90,,9/18/2001,12/31/2016,,,154,4316
4885,55494,CT5,,,90,,10/27/2001,12/31/2016,,,154,4316
4886,55494,CT6,,,90,,10/27/2001,12/31/2016,,,154,4316
4893,55499,GT-1,,,50,,3/2/2002,,,,113,83
4899,55501,CTGDB1,,,165,,11/23/2002,,,,279,675
4900,55501,CTGDB2,,,165,,12/8/2002,,,,279,675
4901,55501,CTGDB3,,,165,,1/6/2003,,,,279,675
4902,55501,CTGDB4,,,165,,1/12/2003,,,,279,675
4903,55504,L1,,,56,,3/13/2002,,,,193,5450
4904,55504,L2,,,56,,3/21/2002,,,,193,5450
4905,55505,BR1,,,56,,6/24/2002,,,,193,5109
4906,55505,BR2,,,56,,6/19/2002,,,,193,5109
4913,55508,GT-1,,,50,,1/1/2002,,,,113,410
4917,55510,GT-1,,,50,,1/1/2002,,,,113,529
4921,55512,GT-1,,,50,,3/1/2002,,,,113,430
4923,55513,GT-1,,,50,,1/1/2002,,,,113,712
4925,55514,CTG01,,,170,,4/1/2003,,,,221,2564
4926,55514,CTG02,,,170,,4/1/2003,,,,221,2564
4927,55517,CT01,,,100,ROUND,11/29/2001,,OTHER,,113,62
4928,55517,CT02,,,100,ROUND,9/8/2001,,OTHER,,113,62
4929,55517,CT03,,,100,ROUND,8/22/2001,,OTHER,,113,62
4930,55517,CT04,,,100,ROUND,8/21/2001,,OTHER,,113,62
4931,55517,CT05,,,100,ROUND,8/20/2001,,OTHER,,113,62
4932,55518,CTG1,,,130,ROUND,4/7/2003,,OTHER,,284,2859
4933,55518,CTG2,,,130,ROUND,4/7/2003,,OTHER,,284,2859
4934,55518,CTG3,,,130,ROUND,4/7/2003,,OTHER,,284,2859
4937,55524,1,,,160,,3/2/2011,,,,254,1200
4938,55524,2,,,160,,3/2/2011,,,,254,1200
4939,55524,3,,,160,,3/2/2011,,,,254,1200
4940,55524,5,0,0,250,ROUND,5/13/2019,,OTHER,,314,1200
4941,55524,6,0,0,250,ROUND,5/13/2019,,OTHER,,314,1200
4971,55538,"CS001,CT1A",1,0,40,RECT,5/12/2001,,OTHER,,270,101
4972,55538,"CS001,CT1B",1,0,40,RECT,5/12/2001,,OTHER,,270,101
4973,55540,1A,1,0,40,RECT,7/1/2001,,OTHER,,270,101
4973,55540,CS001,0,0,40,RECT,5/12/2001,,OTHER,,270,101
4974,55540,1B,1,0,40,RECT,8/10/2001,,OTHER,,270,101
4974,55540,CS001,0,0,40,RECT,5/12/2001,,OTHER,,270,101
4975,55544,GT1,,,60,,7/1/2002,,,,10,4113
4976,55544,GT2,,,60,,7/1/2002,,,,10,4113
4977,55544,GT3,,,60,,7/1/2002,,,,10,4113
4978,55544,GT4,,,60,,7/1/2002,,,,10,4113
4988,55558,B06,,,114,,4/1/2002,,,,64,683
5005,55625,UNIT1,,,65,,3/9/2003,,,,186,15
5006,55626,UNIT1,,,65,,3/7/2003,,,,186,15
5007,55627,UNIT1,,,65,,3/8/2003,,,,186,15
5035,55651,CT-01,0,0,56,,7/30/2001,,,,171,1120
5036,55651,CT-02,0,0,56,,7/30/2001,,,,171,1120
5037,55651,CT-03,0,0,56,,8/13/2001,,,,171,1120
5038,55651,CT-04,0,0,56,,8/27/2001,,,,171,1120
5039,70454,MAG1,,,77,,1/1/1995,,,,304,603
5040,70454,MAG2,,,77,,1/1/1995,,,,304,603
5045,10030,1,,,213,ROUND,1/1/1999,,BRICK,28,28,40
5046,10030,2,,,100,,4/1/2013,,,,79,40
5046,10030,2,0,0,100,ROUND,6/1/2001,3/31/2013,OTHER,,113,40
5047,10030,3,0,0,100,ROUND,6/1/2001,,OTHER,,113,40
5053,880004,1,,,130,,5/1/2001,,,28,28,63
5054,880004,2,,,130,,5/1/2001,,,28,28,100
5055,880004,3,,,130,,5/1/2001,,,,28,100
5056,880004,4,,,130,,5/1/2001,,,,28,100
5058,880004,6,,,130,,5/1/2001,,,28,28,100
5059,880006,1,,,400,,5/1/1999,,,,73,0
5060,880006,2,,,400,,5/1/1999,,,,73,0
5061,880006,3,,,400,,5/1/1999,,,,73,0
5062,880006,4,,,400,,5/1/1999,,,,73,0
5063,880007,52,0,0,127,ROUND,5/1/1999,,OTHER,,44,0
5073,880016,CS1,,,249,,5/1/1999,,,,119,25
5074,880016,CS1,,,249,,5/1/1999,,,,119,25
5075,880016,10003,,,249,,5/1/1999,,,,119,25
5077,880020,89,,,275,,5/1/1999,,,,201,25
5083,581,TRBINE,,,38,,5/1/1999,,,,84,25
5084,880023,K1,,,267,,5/1/1999,,,,104,4
5085,880023,K2,,,267,,5/1/1999,,,,104,4
5086,880023,K3,,,267,,5/1/1999,,,,133,4
5087,880023,K4,,,267,,5/1/1999,,,,133,4
5088,880024,U28006,,,150,,5/1/1999,,,,27,40
5089,880025,32,,,110,,5/1/1999,,,,87,26
5090,880025,33,,,100,,5/1/1999,,,,64,26
8250,118,CT3,,,60,,5/30/2002,,,,171,1911
8284,643,4,,,122,,4/1/2002,,,,226,12
8286,643,5,,,122,,4/1/2002,,,,226,12
8288,1007,CT3,0,0,180,ROUND,4/17/2003,,OTHER,,176,790
8290,1007,CT4,0,0,180,ROUND,4/24/2003,,OTHER,,176,790
8292,1007,CT5,0,0,180,ROUND,5/11/2003,,OTHER,,176,790
8306,1464,CTG1,,,165,,8/22/2001,,,,255,38
8308,1464,CTG2,,,165,,8/22/2001,,,,255,38
8310,1642,CTG1,,,179,,5/1/2002,,,,113,68
8312,1642,CTG2,,,179,,5/1/2002,,,,113,68
8316,2869,2,,,75,,5/21/2001,,,,180,606
8318,2869,3,,,75,,5/21/2001,,,,180,606
8320,2869,4,,,75,,5/21/2001,,,,180,606
8322,2869,5,,,75,,5/21/2001,,,,180,606
8324,2869,6,,,75,,5/21/2001,,,,180,606
8326,3006,7,,,45,,5/8/2001,,,,96,1186
8328,3006,8,,,45,,5/8/2001,,,,96,1186
8330,3295,URQ5,,,150,,4/1/2002,,,,282,197
8332,3295,URQ6,,,150,,4/1/2002,,,,282,197
8334,3631,CT7,,,224,,10/12/2003,,,,135,133
8336,3631,CT8,,,224,,12/26/2003,,,,135,133
8338,3631,CT9,,,224,,10/10/2003,,,,135,133
8340,3804,6A,,,290,,6/19/2003,,,,284,68
8342,3804,6B,,,290,,6/19/2003,,,,284,68
8344,3845,30,,,100,,5/15/2002,,,,70,333
8346,3845,40,,,100,,5/15/2002,,,,70,333
8348,3845,50,,,100,,5/15/2002,,,,70,333
8350,3845,60,,,100,,5/31/2002,,,,70,333
8352,55965,6A,,,132,,3/13/2002,,,,220,725
8354,55965,6B,,,132,,3/13/2002,,,,220,725
8356,55965,7A,,,142,,3/13/2002,,,,220,725
8358,55965,7B,,,132,,3/13/2002,,,,220,725
8360,6761,A,,,56,,6/7/2002,,,,171,5680
8362,6761,B,,,56,,8/24/2002,,,,171,5680
8364,6761,C,,,56,,10/1/2002,,,,171,5680
8366,7380,1,,,175,,9/13/2001,,,,255,128
8368,7380,2,,,175,,9/16/2001,,,,255,128
8370,7887,MS2A,0,0,100,,8/7/2003,,,,83,1172
8370,7887,MS2B,0,1,100,,8/7/2003,,,,83,1172
8370,7887,SVGS2,,,100,,1/1/2015,,,,83,1172
8372,7887,MS3A,0,0,100,,8/5/2003,,,,83,1172
8372,7887,MS3B,0,1,100,,8/5/2003,,,,83,1172
8372,7887,SVGS3,,,100,,1/1/2015,,,,83,1172
8374,7887,MS4A,0,0,100,,8/11/2003,,,,83,1172
8374,7887,MS4B,0,1,100,,8/11/2003,12/31/2014,,,83,1172
8374,7887,SVGS4,,,100,,1/1/2015,,,,83,1172
8380,7909,VB01,,,150,ROUND,6/19/2001,,OTHER,,113,10
8382,7909,VB02,,,150,ROUND,6/14/2001,,OTHER,,113,10
8384,7910,2301,,,107,ROUND,6/27/2001,,OTHER,,114,12
8386,7910,2302,,,107,ROUND,6/24/2001,,OTHER,,114,12
8388,8053,PT01,,,106,ROUND,7/6/2001,,OTHER,,123,85
8390,7912,BW01,,,107,,7/25/2001,,,,113,98
8392,7913,HG01,,,107,,6/1/2001,,,,113,11
8394,7913,HG02,,,107,ROUND,6/7/2001,,OTHER,,113,11
8396,7914,HR01,,,107,ROUND,9/5/2001,,OTHER,,113,19
